client_id;genre;age_moyen;nb_sessions;panier_moyen;ca_total;nb_produits_diff;cluster
c_1360;f;87,87368421052632;63;17,30442105263158;1643,92;42;0,0
c_1361;f;39,89473684210526;43;13,394947368421052;1272,52;39;0,0
c_1362;m;39,65;7;13,0525;261,05;12;0,0
c_1363;m;44,8;18;14,763428571428571;516,72;13;0,0
c_1364;f;33,65934065934066;38;14,740989010989011;1341,43;53;0,0
c_1365;m;38,69822485207101;75;13,67491124260355;2311,06;88;0,0
c_1366;m;25,555555555555557;3;20,14111111111111;181,26999999999998;5;0,0
c_1367;f;37,62244897959184;123;13,84081632653061;4069,2;138;0,0
c_1368;m;39,6144578313253;144;13,132289156626506;4359,92;154;0,0
c_1369;f;57,804597701149426;57;15,842413793103448;1378,29;33;0,0
c_137;f;28,666666666666668;17;39,736666666666665;834,4699999999999;11;1,0
c_1370;f;41,596638655462186;57;12,455798319327732;1482,24;59;0,0
c_1371;f;35,640926640926644;108;14,183436293436293;3673,5099999999998;118;0,0
c_1372;f;61,61538461538461;9;17,715384615384615;230,29999999999998;8;0,0
c_1373;m;34,67857142857143;8;10,37857142857143;290,6;14;0,0
c_1374;m;66,70588235294117;14;12,194411764705883;414,61;13;0,0
c_1375;m;76,9090909090909;8;20,715454545454545;227,87;5;0,0
c_1376;f;72,42857142857143;10;17,080714285714286;239,13;10;0,0
c_1377;m;35,55905511811024;115;12,620433070866142;3205,59;126;0,0
c_1378;f;38,623893805309734;95;11,487212389380531;2596,11;108;0,0
c_1379;m;57,728155339805824;90;16,008932038834953;1648,92;47;0,0
c_138;m;49,825581395348834;28;13,605;1170,03;39;0,0
c_1380;f;49,80246913580247;20;13,129259259259259;1063,47;40;0,0
c_1381;f;39,6448087431694;75;11,725573770491803;2145,7799999999997;91;0,0
c_1382;f;46,60294117647059;94;12,49122549019608;2548,21;95;0,0
c_1383;f;17,566666666666666;16;47,63533333333333;1429,06;14;1,0
c_1384;m;47,55725190839695;61;13,373053435114503;1751,87;68;0,0
c_1385;f;25,68421052631579;27;62,04342105263158;2357,65;18;1,0
c_1386;m;64,75;92;17,74646551724138;2058,59;55;0,0
c_1387;f;64,6029411764706;31;21,154852941176472;1438,53;29;0,0
c_1388;m;51,63235294117647;55;17,28014705882353;1175,05;34;0,0
c_1389;f;66,6987951807229;61;18,963373493975904;1573,96;39;0,0
c_139;f;23,806818181818183;47;38,14306818181819;3356,59;37;1,0
c_1390;m;54,541666666666664;31;16,363333333333333;785,4399999999999;26;0,0
c_1391;m;30,541984732824428;59;12,688015267175572;1662,1299999999999;67;0,0
c_1392;m;17,6875;10;18,8934375;604,59;15;1,0
c_1393;f;26,441860465116278;22;23,036279069767442;990,56;28;1,0
c_1394;m;46,71875;26;15,61546875;999,39;33;0,0
c_1395;m;17,703703703703702;20;58,89296296296296;1590,11;13;1,0
c_1396;m;48,569148936170215;76;13,62031914893617;2560,62;96;0,0
c_1397;f;49,739583333333336;41;12,601354166666667;1209,73;54;0,0
c_1398;m;28,55;10;18,027;360,54;10;0,0
c_1399;f;26,829268292682926;43;44,16792682926829;3621,77;36;1,0
c_14;f;50,666666666666664;18;19,983333333333334;359,7;10;0,0
c_140;m;41,605633802816904;34;12,88774647887324;915,03;34;0,0
c_1400;m;20,72;20;71,7372;1793,43;13;1,0
c_1401;f;46,44444444444444;40;11,879166666666666;855,3;46;0,0
c_1402;f;55,611111111111114;11;15,055;270,99;10;0,0
c_1403;f;43,71818181818182;46;15,592363636363638;1715,16;51;0,0
c_1404;f;51,77272727272727;16;15,889545454545454;349,57;9;0,0
c_1405;f;40,58720930232558;83;12,74924418604651;2192,87;96;0,0
c_1406;f;50,76;21;18,644;466,09999999999997;10;0,0
c_1407;f;65,57142857142857;12;15,095714285714283;211,33999999999997;8;0,0
c_1408;m;81,9;10;10,902;109,02;3;0,0
c_1409;m;32,526315789473685;10;11,40263157894737;216,65;13;0,0
c_141;f;41,582089552238806;28;12,064776119402985;808,34;38;0,0
c_1410;m;33,70205479452055;137;13,774828767123287;4022,25;128;0,0
c_1411;m;38,67213114754098;22;12,610000000000001;769,21;24;0,0
c_1412;f;28,0;1;50,99;101,98;2;1,0
c_1413;m;41,635327635327634;143;13,102136752136753;4598,85;164;0,0
c_1414;m;17,726190476190474;45;40,30238095238095;3385,4;38;1,0
c_1415;m;28,65;9;71,64099999999999;1432,82;10;1,0
c_1416;f;21,42105263157895;12;28,15315789473684;534,91;13;1,0
c_1417;m;19,555555555555557;7;38,44888888888889;346,03999999999996;4;1,0
c_1418;f;17,73913043478261;14;63,266956521739125;1455,1399999999999;13;1,0
c_1419;m;18,5625;16;59,0775;945,24;7;1,0
c_142;m;35,58139534883721;16;11,529767441860464;495,78;28;0,0
c_1420;m;17,789473684210527;15;44,64263157894737;848,21;8;1,0
c_1421;f;43,333333333333336;10;12,362592592592591;333,78999999999996;19;0,0
c_1422;f;41,786096256684495;149;13,351737967914438;4993,55;143;0,0
c_1423;m;29,693877551020407;28;33,58755102040816;1645,79;23;1,0
c_1424;m;30,652173913043477;40;14,095652173913043;1296,8;48;0,0
c_1425;m;23,933333333333334;28;39,201;2352,06;20;1,0
c_1426;f;33,7906976744186;12;12,292093023255813;528,56;15;0,0
c_1427;f;42,707317073170735;30;14,015731707317073;1149,29;37;0,0
c_1428;f;38,69565217391305;53;12,73904347826087;1464,99;60;0,0
c_1429;f;36,701863354037265;68;13,080496894409938;2105,96;75;0,0
c_143;m;46,603053435114504;55;12,981526717557252;1700,58;65;0,0
c_1430;f;65,45454545454545;7;15,089090909090908;165,98;8;0,0
c_1431;f;22,647058823529413;22;62,80176470588235;2135,2599999999998;15;1,0
c_1432;f;51,641975308641975;55;16,99506172839506;1376,6;40;0,0
c_1433;m;45,69298245614035;42;12,552368421052632;1430,97;57;0,0
c_1434;f;36,56382978723404;43;13,047234042553193;1226,44;46;0,0
c_1435;f;23,76;27;43,0904;2154,52;20;1,0
c_1436;f;47,794117647058826;32;12,970441176470588;881,99;30;0,0
c_1437;f;17,676056338028168;27;34,17084507042254;2426,13;33;1,0
c_1438;m;54,68292682926829;67;14,99390243902439;1229,5;42;0,0
c_1439;f;37,52980132450331;60;11,347417218543047;1713,46;78;0,0
c_144;m;79,80952380952381;11;17,392380952380954;365,24;9;0,0
c_1440;f;25,576923076923077;20;44,17192307692308;1148,47;12;1,0
c_1441;m;44,85294117647059;22;15,544117647058824;528,5;14;0,0
c_1442;f;32,63013698630137;91;12,642465753424657;2768,7;108;0,0
c_1443;m;65,6195652173913;72;15,713043478260868;1445,6;49;0,0
c_1444;f;33,57142857142857;8;10,407142857142857;145,7;6;0,0
c_1445;m;33,68571428571428;10;14,281142857142857;499,84;14;0,0
c_1446;m;61,78947368421053;35;15,889210526315788;603,79;17;0,0
c_1447;f;52,682539682539684;50;15,749206349206348;992,1999999999999;32;0,0
c_1448;f;44,68;51;11,2373;1123,73;47;0,0
c_1449;m;41,54794520547945;29;11,987260273972602;875,0699999999999;36;0,0
c_145;f;34,679245283018865;27;14,81943396226415;785,43;26;0,0
c_1450;f;62,333333333333336;7;23,170833333333334;278,05;8;0,0
c_1451;f;76,57142857142857;15;18,098095238095237;380,06;10;0,0
c_1452;f;44,629139072847686;62;14,259602649006622;2153,2;72;0,0
c_1453;f;19,56;20;51,7888;1294,72;15;1,0
c_1454;m;23,6734693877551;30;51,295918367346935;2513,5;25;1,0
c_1455;f;89,68;100;15,81024;1976,28;61;0,0
c_1456;m;41,48148148148148;14;14,27222222222222;385,34999999999997;14;0,0
c_1457;m;36,50961538461539;40;13,02375;1354,47;58;0,0
c_1458;m;82,64748201438849;104;15,513237410071943;2156,34;66;0,0
c_1459;f;35,71590909090909;40;12,483522727272726;1098,55;44;0,0
c_146;f;54,793103448275865;67;15,755287356321839;1370,71;38;0,0
c_1460;m;32,693069306930695;41;12,629702970297028;1275,6;49;0,0
c_1461;f;45,855421686746986;33;14,941204819277107;1240,12;35;0,0
c_1462;m;58,609756097560975;67;15,395365853658538;1262,42;42;0,0
c_1463;f;59,60919540229885;57;15,721724137931034;1367,79;44;0,0
c_1464;f;35,716738197424895;93;12,58008583690987;2931,16;110;0,0
c_1465;m;42,46938775510204;16;14,139387755102042;692,83;28;0,0
c_1466;f;85,76666666666667;41;17,030666666666665;1021,8399999999999;27;0,0
c_1467;m;63,629139072847686;106;16,332649006622518;2466,23;82;0,0
c_1468;m;19,5;16;43,515499999999996;870,31;12;1,0
c_1469;f;41,711627906976744;99;13,507674418604651;2904,15;101;0,0
c_147;f;65,58108108108108;50;14,534324324324324;1075,54;34;0,0
c_1470;m;83,66666666666667;9;12,681111111111111;114,13;4;0,0
c_1471;m;54,666666666666664;62;17,014615384615382;1327,1399999999999;38;0,0
c_1472;f;48,91860465116279;66;13,396511627906976;2304,2;67;0,0
c_1473;f;35,57954545454545;33;17,99193181818182;1583,29;43;0,0
c_1474;m;18,571428571428573;44;61,637142857142855;3451,68;27;1,0
c_1475;m;22,551724137931036;11;15,881379310344828;460,56;17;0,0
c_1476;m;50,65;92;16,530416666666664;1983,6499999999999;56;0,0
c_1477;f;48,45652173913044;14;14,084999999999999;647,91;27;0,0
c_1478;f;49,774744027303754;117;13,45457337883959;3942,19;131;0,0
c_1479;m;31,59090909090909;76;12,785511363636363;2250,25;87;0,0
c_148;m;41,708333333333336;16;17,13083333333333;822,28;18;0,0
c_1480;f;29,74418604651163;37;25,53988372093023;2196,43;33;1,0
c_1481;f;85,58333333333333;51;14,498571428571427;1217,8799999999999;43;0,0
c_1482;f;43,77142857142857;105;14,752535714285715;4130,71;115;0,0
c_1483;f;17,9;24;49,88525;1995,41;18;1,0
c_1484;f;61,62162162162162;30;16,70837837837838;618,21;18;0,0
c_1485;m;62,4;9;13,783333333333333;206,75;12;0,0
c_1486;m;47,70945945945946;57;13,600540540540539;2012,8799999999999;63;0,0
c_1487;m;59,77777777777778;19;19,229166666666668;692,25;13;0,0
c_1488;m;51,625;24;12,476458333333333;598,87;24;0,0
c_1489;f;42,61818181818182;50;11,998272727272727;1319,81;59;0,0
c_149;m;52,375;4;15,895;127,16;5;0,0
c_1490;m;52,81818181818182;7;15,458181818181817;170,04;8;0,0
c_1491;m;35,58860759493671;68;13,84632911392405;2187,72;94;0,0
c_1492;m;39,58083832335329;75;13,387305389221556;2235,68;86;0,0
c_1493;m;72,70588235294117;97;15,18610294117647;2065,31;60;0,0
c_1494;m;34,68627450980392;78;11,361617647058823;2317,77;92;0,0
c_1495;m;76,54761904761905;35;13,417619047619047;563,54;22;0,0
c_1496;f;27,25;7;44,62375;356,99;6;1,0
c_1497;f;33,55128205128205;24;12,650897435897436;986,77;43;0,0
c_1498;f;78,62931034482759;97;14,716465517241378;1707,11;63;0,0
c_1499;m;33,67080745341615;72;12,720372670807453;2047,98;68;0,0
c_15;f;33,65151515151515;24;11,254848484848486;742,82;33;0,0
c_150;m;48,57831325301205;31;10,816867469879517;897,8;46;0,0
c_1500;m;47,78740157480315;50;14,663858267716535;1862,31;50;0,0
c_1501;m;23,59375;22;33,6134375;1075,63;15;1,0
c_1502;f;17,6;14;15,626399999999999;390,65999999999997;15;1,0
c_1503;m;35,62809917355372;52;11,982479338842975;1449,8799999999999;57;0,0
c_1504;f;49,71052631578947;34;12,701052631578946;965,28;33;0,0
c_1505;f;65,85714285714286;14;15,987142857142857;223,82;7;0,0
c_1506;m;22,454545454545453;11;40,559090909090905;446,15;6;1,0
c_1507;m;50,68421052631579;13;11,58842105263158;220,18;8;0,0
c_1508;f;25,933333333333334;9;24,511333333333333;367,67;7;1,0
c_1509;m;27,571428571428573;13;24,867714285714285;870,37;20;1,0
c_151;m;55,714285714285715;10;17,157857142857143;240,20999999999998;7;0,0
c_1510;m;61,770833333333336;35;17,80333333333333;854,56;21;0,0
c_1511;f;53,61971830985915;67;15,757183098591549;1118,76;39;0,0
c_1512;m;48,61363636363637;15;14,855;653,62;27;0,0
c_1513;m;19,560606060606062;42;45,14469696969697;2979,55;33;1,0
c_1514;f;39,69607843137255;87;14,555490196078432;2969,32;86;0,0
c_1515;m;49,66860465116279;66;12,01610465116279;2066,77;77;0,0
c_1516;f;17,979591836734695;24;36,768367346938774;1801,65;20;1,0
c_1517;f;27,625;17;22,6175;723,76;15;1,0
c_1518;f;59,69230769230769;40;15,19326923076923;790,05;27;0,0
c_1519;m;57,75;10;14,307500000000001;457,84000000000003;12;0,0
c_152;m;31,675;22;14,76;590,4;19;0,0
c_1520;f;42,4;14;14,3156;357,89;15;0,0
c_1521;m;32,5959595959596;37;15,83222222222222;1567,3899999999999;56;0,0
c_1522;m;61,4765625;89;15,4109375;1972,6;69;0,0
c_1523;m;53,888888888888886;19;15,931851851851851;430,15999999999997;12;0,0
c_1524;f;31,745098039215687;42;13,625686274509803;1389,82;40;0,0
c_1525;f;56,94117647058823;26;18,032549019607842;919,66;21;0,0
c_1526;f;27,307692307692307;7;43,42999999999999;564,5899999999999;10;1,0
c_1527;f;25,822580645161292;47;53,72403225806451;3330,89;24;1,0
c_1528;f;38,660377358490564;20;12,462075471698114;660,49;26;0,0
c_1529;m;53,56730769230769;80;14,532884615384615;1511,42;56;0,0
c_153;f;48,51219512195122;27;15,015853658536585;1231,3;50;0,0
c_1530;m;19,5;8;51,99857142857143;727,98;8;1,0
c_1531;m;36,775510204081634;44;12,491020408163264;1224,12;40;0,0
c_1532;f;55,714285714285715;13;16,330000000000002;228,62;7;0,0
c_1533;m;49,87735849056604;43;11,697830188679246;1239,97;39;0,0
c_1534;m;72,82456140350877;25;18,70298245614035;1066,07;22;0,0
c_1535;f;31,69047619047619;80;12,87352380952381;2703,44;100;0,0
c_1536;m;19,77777777777778;12;37,92666666666667;1024,02;12;1,0
c_1537;m;45,642857142857146;5;15,692857142857141;219,7;12;0,0
c_1538;f;35,55555555555556;36;13,630493827160493;1104,07;45;0,0
c_1539;f;46,6958762886598;78;14,126082474226804;2740,46;88;0,0
c_154;m;24,88888888888889;9;102,18111111111111;919,63;2;1,0
c_1540;m;57,689655172413794;61;14,895402298850575;1295,9;37;0,0
c_1541;f;44,75555555555555;37;11,552555555555555;1039,73;39;0,0
c_1542;f;58,88235294117647;8;12,322352941176472;209,48000000000002;7;0,0
c_1543;f;65,64788732394366;48;17,446338028169016;1238,69;38;0,0
c_1544;f;44,598684210526315;67;10,975526315789473;1668,28;74;0,0
c_1545;m;48,76136363636363;43;15,060681818181818;1325,34;41;0,0
c_1546;f;61,67741935483871;19;14,081290322580644;436,52;13;0,0
c_1547;m;17,967741935483872;21;63,61419354838709;1972,04;10;1,0
c_1548;m;33,8125;17;14,43953125;924,13;29;0,0
c_1549;m;34,62352941176471;39;11,003764705882352;935,3199999999999;42;0,0
c_155;f;18,6;25;38,51222222222222;1733,05;27;1,0
c_1550;m;22,57894736842105;12;32,40842105263158;615,76;10;1,0
c_1551;m;49,75657894736842;70;11,589605263157894;1761,62;71;0,0
c_1552;f;50,89230769230769;43;14,593230769230768;948,56;24;0,0
c_1553;m;67,58536585365853;24;16,377560975609757;671,48;21;0,0
c_1554;m;68,57692307692308;17;18,925;492,05;14;0,0
c_1555;m;18,666666666666668;13;55,636111111111106;1001,4499999999999;8;1,0
c_1556;m;57,916666666666664;6;10,246666666666668;122,96000000000001;6;0,0
c_1557;f;45,666666666666664;4;9,31;83,79;7;0,0
c_1558;m;37,689655172413794;79;13,743965517241378;2391,45;77;0,0
c_1559;m;28,71153846153846;22;30,017692307692307;1560,92;19;1,0
c_156;m;32,74015748031496;61;13,173700787401575;1673,06;61;0,0
c_1560;f;26,753846153846155;44;58,96676923076923;3832,84;23;1,0
c_1561;f;17,972972972972972;14;20,848108108108107;771,38;13;1,0
c_1562;f;66,8;26;13,986;559,44;16;0,0
c_1563;m;74,58333333333333;22;18,95958333333333;455,03;11;0,0
c_1564;f;17,510204081632654;25;30,425306122448976;1490,84;25;1,0
c_1565;m;22,686567164179106;39;43,536567164179104;2916,95;28;1,0
c_1566;m;17,76;14;88,9356;2223,39;11;1,0
c_1567;m;55,73913043478261;59;15,259347826086955;1403,86;37;0,0
c_1568;f;64,43478260869566;26;16,717608695652174;769,01;30;0,0
c_1569;m;57,80952380952381;27;14,614761904761902;613,8199999999999;17;0,0
c_157;m;50,596774193548384;48;18,807096774193546;1166,04;31;0,0
c_1570;f;42,72357723577236;158;14,286233062330624;5271,62;159;0,0
c_1571;f;57,6;9;12,465333333333332;186,98;9;0,0
c_1572;f;25,88888888888889;7;27,685555555555553;249,17;5;1,0
c_1573;f;29,63235294117647;35;38,85764705882353;2642,32;35;1,0
c_1574;m;67,66666666666667;11;17,538205128205128;683,99;13;0,0
c_1575;f;26,88888888888889;8;19,357777777777777;174,22;5;0,0
c_1576;m;65,6930693069307;81;17,037227722772275;1720,76;49;0,0
c_1577;m;24,571428571428573;15;44,31285714285714;930,5699999999999;13;1,0
c_1578;m;22,7972972972973;42;33,32027027027027;2465,7;29;1,0
c_1579;f;49,676767676767675;48;14,054242424242423;1391,37;47;0,0
c_158;m;68,71794871794872;64;17,02102564102564;1327,64;37;0,0
c_1580;f;42,333333333333336;6;13,234444444444444;119,11;7;0,0
c_1581;f;53,62222222222222;20;16,77488888888889;754,87;20;0,0
c_1582;f;74,65517241379311;10;12,310344827586206;357,0;11;0,0
c_1583;m;66,7;71;18,471818181818183;2031,9;50;0,0
c_1584;m;30,650306748466257;75;14,088404907975459;2296,41;85;0,0
c_1585;m;51,65040650406504;57;16,68512195121951;2052,27;49;0,0
c_1586;f;62,625;20;12,2575;294,18;11;0,0
c_1587;f;46,666666666666664;18;15,991999999999999;719,64;21;0,0
c_1588;f;43,87378640776699;37;13,354757281553399;1375,54;38;0,0
c_1589;m;68,53846153846153;12;19,552307692307693;254,18;9;0,0
c_159;m;24,77777777777778;20;34,84422222222222;1567,99;26;1,0
c_1590;f;17,67924528301887;32;42,32716981132076;2243,34;23;1,0
c_1591;f;83,25;4;6,49;25,96;3;0,0
c_1592;m;24,683333333333334;20;23,8925;1433,55;30;1,0
c_1593;m;28,666666666666668;19;25,234313725490196;1286,95;27;1,0
c_1594;m;38,72;34;12,6924;951,93;33;0,0
c_1595;f;48,700980392156865;91;15,518676470588234;3165,81;101;0,0
c_1596;f;27,883333333333333;27;30,502333333333333;1830,1399999999999;25;1,0
c_1597;f;64,82278481012658;57;17,511139240506328;1383,3799999999999;40;0,0
c_1598;m;36,60666666666667;62;12,659466666666667;1898,92;70;0,0
c_1599;m;56,857142857142854;10;12,66952380952381;266,06;6;0,0
c_16;f;51,5;10;14,7825;236,52;9;0,0
c_160;f;43,79245283018868;17;14,007547169811321;742,4;24;0,0
c_1600;m;49,74782608695652;41;13,38782608695652;1539,6;50;0,0
c_1601;m;72,68;18;12,2972;307,43;11;0,0
c_1602;f;30,73913043478261;9;11,783478260869565;271,02;16;0,0
c_1603;f;54,666666666666664;7;15,31111111111111;137,79999999999998;4;0,0
c_1604;f;19,692307692307693;8;31,543846153846154;410,07;7;1,0
c_1605;m;26,88888888888889;14;16,563888888888886;596,3;16;0,0
c_1606;f;65,75;20;26,314166666666665;631,54;9;0,0
c_1607;f;43,71739130434783;22;9,537826086956523;438,74;17;0,0
c_1608;f;56,78651685393258;70;19,609775280898877;1745,27;43;0,0
c_1609;m;41,65360169491525;10997;12,713172865662271;324033,35;1920;2,0
c_161;f;38,64327485380117;134;13,106783625730992;4482,5199999999995;157;0,0
c_1610;f;32,8235294117647;10;14,934705882352942;253,89000000000001;7;0,0
c_1611;m;40,590673575129536;80;14,291554404145078;2758,27;91;0,0
c_1612;m;59,588235294117645;49;13,55455882352941;921,7099999999999;36;0,0
c_1613;m;40,65909090909091;22;12,416363636363638;546,32;24;0,0
c_1614;m;27,53846153846154;9;39,973846153846154;519,66;8;1,0
c_1615;m;31,739837398373982;53;13,723333333333333;1687,97;50;0,0
c_1616;m;64,71014492753623;48;18,959855072463768;1308,23;33;0,0
c_1617;f;47,35;8;12,3945;247,89000000000001;13;0,0
c_1618;m;65,47058823529412;24;15,755686274509804;803,54;34;0,0
c_1619;f;17,674418604651162;27;35,02558139534884;1506,1;24;1,0
c_162;m;27,614035087719298;35;44,738596491228066;2550,1;29;1,0
c_1620;f;27,797101449275363;19;20,763768115942028;1432,7;22;0,0
c_1621;f;37,68807339449541;102;12,433394495412845;2710,48;97;0,0
c_1622;m;62,75;16;20,223125;647,14;12;0,0
c_1623;f;24,70967741935484;23;46,347096774193545;1436,76;10;1,0
c_1624;m;29,0;1;28,54;28,54;1;1,0
c_1625;m;37,88461538461539;19;13,879038461538462;721,71;20;0,0
c_1626;f;22,72463768115942;46;40,12855072463768;2768,87;32;1,0
c_1627;m;66,77777777777777;71;15,794777777777778;1421,53;38;0,0
c_1628;m;37,89;36;13,153699999999999;1315,37;36;0,0
c_1629;f;30,76271186440678;24;11,900508474576272;702,13;26;0,0
c_163;m;58,598290598290596;87;16,794700854700856;1964,98;58;0,0
c_1630;f;70,3125;14;13,244375;211,91;11;0,0
c_1631;f;40,66417910447761;61;14,942313432835821;2002,27;57;0,0
c_1632;m;17,914285714285715;16;14,801142857142857;518,04;11;0,0
c_1633;m;76,57777777777778;35;14,256222222222222;641,53;25;0,0
c_1634;m;17,617021276595743;30;64,31063829787234;3022,6;23;1,0
c_1635;f;33,42307692307692;15;14,838076923076922;385,78999999999996;15;0,0
c_1636;m;32,62809917355372;157;13,304325068870524;4829,47;153;0,0
c_1637;f;33,70789473684211;164;12,365447368421052;4698,87;162;0,0
c_1638;m;48,69135802469136;28;15,720864197530863;1273,3899999999999;37;0,0
c_1639;m;35,53846153846154;17;16,176666666666666;630,89;25;0,0
c_164;f;60,774647887323944;54;18,87450704225352;1340,09;30;0,0
c_1640;m;17,742424242424242;38;48,746212121212125;3217,25;25;1,0
c_1641;f;26,75;4;25,604999999999997;102,41999999999999;2;1,0
c_1642;m;25,717391304347824;38;55,03847826086957;2531,77;24;1,0
c_1643;f;35,66279069767442;47;13,521162790697673;1162,82;38;0,0
c_1644;m;77,27777777777777;10;15,866666666666667;285,6;14;0,0
c_1645;f;54,46153846153846;26;15,670576923076924;814,87;29;0,0
c_1646;f;39,72857142857143;32;12,150571428571428;850,54;32;0,0
c_1647;f;53,65;19;22,1405;442,81;10;0,0
c_1648;m;37,64935064935065;29;10,462337662337662;805,6;38;0,0
c_1649;m;28,695652173913043;13;67,47347826086956;1551,8899999999999;9;1,0
c_165;m;25,4;7;65,589;655,89;6;1,0
c_1650;m;47,46875;13;10,0046875;320,15;19;0,0
c_1651;m;20,4375;9;40,574375;649,19;8;1,0
c_1652;f;32,64383561643836;80;12,007602739726027;1753,11;75;0,0
